time,seconds_elapsed,z,y,x
1763481164697681000,19.781680908203125,113.85039520263672,-307.0373840332031,103.90739440917969
1763481164707660300,19.791660400390626,114.38719940185547,-306.8299865722656,104.0293960571289
1763481164717643000,19.80164306640625,113.96019744873047,-306.80560302734375,103.54139709472656
1763481164727659500,19.811659423828125,113.32579803466797,-306.79339599609375,103.72439575195312
1763481164737660200,19.82166015625,113.32579803466797,-306.67138671875,104.01719665527344
1763481164747660000,19.831659912109377,113.22819519042969,-306.34197998046875,103.74879455566406
1763481164757660200,19.84166015625,112.70359802246094,-305.95159912109375,104.05379486083984
1763481164767659800,19.85165966796875,112.9231948852539,-305.32940673828125,104.5905990600586
1763481164777659000,19.861658935546874,111.4469985961914,-304.67059326171875,105.8593978881836
1763481164787659800,19.87165966796875,111.76419830322266,-304.8047790527344,105.46900177001953
1763481164797660000,19.881659912109374,110.71499633789062,-304.12158203125,105.96920013427734
1763481164807659500,19.891659423828123,110.62960052490234,-302.2305908203125,107.26239776611328
1763481164817642800,19.901642822265625,111.05659484863281,-301.7425842285156,107.49420166015625
1763481164827659300,19.9116591796875,111.06879425048828,-301.48638916015625,107.32339477539062
1763481164837660000,19.921659912109376,109.78779602050781,-301.6571960449219,106.89640045166016
1763481164847643400,19.931643310546875,110.21479797363281,-302.0719909667969,106.39619445800781
1763481164857643300,19.941643310546876,110.95899963378906,-301.8280029296875,106.71339416503906
1763481164867643600,19.9516435546875,110.21479797363281,-302.047607421875,106.59140014648438
1763481164877642800,19.961642822265624,110.10499572753906,-302.12078857421875,105.90819549560547
1763481164887643100,19.97164306640625,110.61740112304688,-303.6457824707031,105.33480072021484
1763481164897650200,19.981650146484377,110.61740112304688,-303.4750061035156,105.24939727783203
1763481164907643400,19.991643310546873,110.7271957397461,-303.731201171875,104.55400085449219
1763481164917642800,20.001642822265627,110.30020141601562,-303.80438232421875,104.05379486083984
1763481164927643100,20.01164306640625,110.7271957397461,-302.99920654296875,104.50519561767578
1763481164937656300,20.02165625,110.30020141601562,-304.0727844238281,104.13919830322266
1763481164947654000,20.03165380859375,110.08059692382812,-304.0727844238281,104.12699890136719
1763481164957654000,20.041654052734376,110.19039916992188,-304.26800537109375,104.0293960571289
1763481164967654000,20.05165380859375,110.5929946899414,-304.9267883300781,104.56620025634766
1763481164977639200,20.06163916015625,111.03219604492188,-304.6217956542969,103.91960144042969
1763481164987639600,20.0716396484375,111.6543960571289,-305.2073974609375,104.3709945678711
1763481164997653500,20.081653564453124,111.8740005493164,-304.64617919921875,104.32219696044922
1763481165007653600,20.091653564453125,111.86180114746094,-305.2439880371094,103.9927978515625
1763481165017639700,20.1016396484375,112.2887954711914,-305.30499267578125,104.18799591064453
1763481165027639000,20.11163916015625,111.2273941040039,-305.32940673828125,104.1635971069336
1763481165037639200,20.12163916015625,112.27659606933594,-305.8173828125,104.54180145263672
1763481165047640600,20.131640625,112.17900085449219,-305.7929992675781,104.73699951171875
1763481165057641200,20.14164111328125,111.6543960571289,-305.3537902832031,104.65159606933594
1763481165067643100,20.15164306640625,111.43479919433594,-305.6709899902344,105.10299682617188
1763481165077643300,20.161643310546875,111.6543960571289,-305.427001953125,104.8468017578125
1763481165087643000,20.171642822265625,111.6543960571289,-304.98779296875,105.45679473876953
1763481165097643300,20.181643310546875,111.76419830322266,-304.560791015625,105.10299682617188
1763481165107645200,20.191645263671877,111.55680084228516,-304.7193908691406,105.37139892578125
1763481165117643300,20.201643310546874,111.4469985961914,-304.5119934082031,105.67639923095703
1763481165127646500,20.211646484375,112.17900085449219,-305.01220703125,105.9448013305664
1763481165137644000,20.22164404296875,112.2887954711914,-304.8169860839844,105.95700073242188
1763481165147659800,20.23165966796875,111.97159576416016,-305.3659973144531,105.33480072021484
1763481165157653800,20.24165380859375,112.80120086669922,-305.9759826660156,105.40799713134766
1763481165167659800,20.25165966796875,112.16680145263672,-306.78118896484375,104.17579650878906
1763481165177659400,20.261659423828124,113.21599578857422,-306.8909912109375,104.57839965820312
1763481165187643100,20.27164306640625,113.00859832763672,-307.1716003417969,103.785400390625
1763481165197646800,20.281646728515625,114.27739715576172,-307.0617980957031,103.62680053710938
1763481165207643000,20.291642822265626,113.64299774169922,-307.22039794921875,103.12659454345703
1763481165217643500,20.3016435546875,113.85039520263672,-307.40338134765625,103.11439514160156
1763481165227645700,20.311645751953126,113.85039520263672,-307.110595703125,103.23639678955078
1763481165237643300,20.321643310546875,113.64299774169922,-307.4888000488281,103.19979858398438
1763481165247643100,20.33164306640625,112.99639892578125,-307.7694091796875,103.3583984375
1763481165257643300,20.341643310546875,114.1553955078125,-308.2452087402344,102.9679946899414
1763481165267643000,20.351642822265624,114.1553955078125,-308.4526062011719,102.7605972290039
1763481165277643000,20.36164306640625,114.68000030517578,-308.50140380859375,102.95579528808594
1763481165287644400,20.37164453125,114.1553955078125,-308.7331848144531,102.63859558105469
1763481165297642800,20.381642822265626,114.68000030517578,-309.4285888671875,102.1261978149414
1763481165307646500,20.391646484375,115.4241943359375,-308.5135803222656,102.6874008178711
1763481165317644300,20.401644287109374,115.4241943359375,-309.0625915527344,102.74839782714844
1763481165327652600,20.411652587890625,115.41199493408203,-309.5871887207031,102.1261978149414
1763481165337657600,20.42165771484375,115.94879913330078,-309.2944030761719,102.16279602050781
1763481165347643100,20.43164306640625,115.50959777832031,-310.08740234375,101.80899810791016
1763481165357650200,20.441650146484374,116.14399719238281,-310.2582092285156,100.94279479980469
1763481165367643400,20.451643310546874,116.79059600830078,-309.5993957519531,100.90619659423828
1763481165377647900,20.46164794921875,116.36359405517578,-310.0263977050781,99.71060180664062
1763481165387643000,20.471642822265625,116.14399719238281,-311.42938232421875,98.7345962524414
1763481165397646300,20.481646240234376,116.4489974975586,-311.89300537109375,98.61259460449219
1763481165407646500,20.491646484375,116.98579406738281,-311.9051818847656,98.4417953491211
1763481165417662000,20.501661865234375,117.18099975585938,-312.8323974609375,98.28319549560547
1763481165427643000,20.511642822265625,117.82759857177734,-312.28338623046875,98.13679504394531
1763481165437690000,20.521690185546873,117.92520141601562,-312.8689880371094,98.57599639892578
1763481165447644400,20.53164453125,117.81539916992188,-313.1007995605469,98.27099609375
1763481165457643500,20.5416435546875,118.4375991821289,-313.7474060058594,98.05139923095703
1763481165467642600,20.551642578125,118.75479888916016,-314.1377868652344,98.61259460449219
1763481165487642000,20.57164208984375,118.75479888916016,-313.5400085449219,98.17340087890625
1763481165497640000,20.581639892578124,119.4990005493164,-314.1377868652344,98.42959594726562
1763481165507639800,20.591639892578126,118.8646011352539,-314.01580810546875,98.03919982910156
1763481165517666000,20.601666015625,119.05979919433594,-314.9674072265625,97.6854019165039
1763481165527652600,20.611652587890624,119.18180084228516,-314.0523986816406,97.66099548339844
1763481165537640000,20.621639892578123,118.75479888916016,-314.21099853515625,97.92939758300781
1763481165547648000,20.63164794921875,119.0719985961914,-313.6009826660156,98.36859893798828
1763481165557647600,20.641647705078125,119.18180084228516,-313.893798828125,98.24659729003906
1763481165567651300,20.6516513671875,119.38919830322266,-314.1255798339844,98.62480163574219
1763481165577642500,20.661642578125,119.4990005493164,-313.75958251953125,98.55159759521484
1763481165587680300,20.67168017578125,118.75479888916016,-313.55218505859375,98.94200134277344
1763481165597644500,20.68164453125,119.59659576416016,-314.00360107421875,98.83219909667969
1763481165607659800,20.69165966796875,118.97439575195312,-313.5033874511719,99.23479461669922
1763481165617660000,20.701659912109374,119.48680114746094,-314.1134033203125,99.49099731445312
1763481165627644200,20.71164404296875,118.8646011352539,-313.1007995605469,99.64959716796875
1763481165637645000,20.72164501953125,119.18180084228516,-313.2837829589844,100.40599822998047
1763481165647642000,20.73164208984375,117.8031997680664,-313.47900390625,100.55239868164062
1763481165657642800,20.741642822265625,119.92599487304688,-313.1861877441406,101.11360168457031
1763481165667640300,20.751640380859374,118.33999633789062,-312.4541931152344,102.18719482421875
1763481165677668400,20.76166845703125,117.90079498291016,-313.33258056640625,101.82119750976562
1763481165687644400,20.77164453125,118.65719604492188,-312.6860046386719,101.68699645996094
1763481165697643000,20.78164306640625,118.23019409179688,-312.4419860839844,101.50399780273438
1763481165707647000,20.79164697265625,117.8031997680664,-312.73480224609375,101.47959899902344
1763481165717646000,20.80164599609375,119.71859741210938,-312.7958068847656,101.32099914550781
1763481165727669500,20.81166943359375,117.59579467773438,-312.4786071777344,101.29660034179688
1763481165737671400,20.82167138671875,117.49819946289062,-312.3809814453125,101.39419555664062
1763481165747659500,20.831659423828125,117.18099975585938,-311.7099914550781,101.72359466552734
1763481165757659400,20.841659423828126,116.97359466552734,-312.0516052246094,101.22339630126953
1763481165767659300,20.8516591796875,116.6563949584961,-311.7587890625,101.43080139160156
1763481165777659000,20.861658935546874,117.81539916992188,-311.8075866699219,101.54059600830078
1763481165787659800,20.87165966796875,117.18099975585938,-311.9173889160156,101.51619720458984
1763481165797645300,20.881645263671874,117.0833969116211,-311.5025939941406,101.93099975585938
1763481165807659500,20.891659423828123,117.0833969116211,-311.8320007324219,101.43080139160156
1763481165817644300,20.901644287109374,117.07119750976562,-311.9783935546875,101.80899810791016
1763481165827659500,20.911659423828127,117.2907943725586,-311.5758056640625,102.02859497070312
1763481165837679000,20.92167919921875,116.86380004882812,-311.7099914550781,101.82119750976562
1763481165847659500,20.931659423828126,116.54660034179688,-311.783203125,102.00419616699219
1763481165857659600,20.94165966796875,116.86380004882812,-311.5513916015625,102.40679931640625
1763481165867659500,20.951659423828126,116.76619720458984,-311.3927917480469,102.1261978149414
1763481165877659000,20.961658935546875,116.22940063476562,-311.5635986328125,102.39459991455078
1763481165887659500,20.971659423828125,116.66859436035156,-311.03900146484375,102.0530014038086
1763481165897643000,20.98164306640625,117.0833969116211,-311.1976013183594,102.15059661865234
1763481165907659500,20.991659423828125,116.6563949584961,-311.356201171875,102.5166015625
1763481165917643000,21.00164306640625,117.38839721679688,-312.2345886230469,101.89440155029297
1763481165927645400,21.0116455078125,117.92520141601562,-312.210205078125,102.00419616699219
1763481165937640700,21.021640625,117.81539916992188,-312.4419860839844,101.58940124511719
1763481165947653000,21.031653076171875,117.1688003540039,-312.5517883300781,101.57720184326172
1763481165957653200,21.0416533203125,118.32779693603516,-312.9909973144531,101.46739959716797
1763481165967656700,21.05165673828125,118.8523941040039,-313.5155944824219,100.86959838867188
1763481165977659000,21.061658935546873,118.76699829101562,-312.69818115234375,100.73539733886719
1763481165987659300,21.0716591796875,118.8523941040039,-313.99139404296875,100.6377944946289
1763481165997659400,21.081659423828125,119.7063980102539,-313.75958251953125,100.10099792480469
1763481166007692000,21.091692138671874,120.32859802246094,-314.4794006347656,99.2957992553711
1763481166017659600,21.10165966796875,119.69419860839844,-314.711181640625,99.06399536132812
